"		瘤痢锅龋",瘤痢疙,老矫,乞闭扁柯(∩),弥绊扁柯(∩),"	弥绊扁柯矫阿",弥历扁柯(∩),弥历扁柯矫阿老背瞒,
"		143",措备,2024-01-13,2.9,8.7,15:36,-1.5,23:59,10.2
"		143",措备,2024-01-14,4.9,14.6,15:19,-4.5,6:23,19.1
"		143",措备,2024-01-15,2.1,6.5,15:24,-0.9,7:19,7.4
"		143",措备,2024-01-16,1,7.8,15:30,-5.2,7:24,13
"		143",措备,2024-01-17,3.3,6.7,15:34,-1.9,1:08,8.6
"		143",措备,2024-01-18,6.3,7.3,15:33,4.5,0:01,2.8
"		143",措备,2024-01-19,6,7.2,0:01,4.9,22:15,2.3
"		143",措备,2024-01-20,5.4,7.4,10:00,3.7,23:17,3.7
"		143",措备,2024-01-21,5.5,8.3,15:09,3.1,7:01,5.2
"		143",措备,2024-01-22,-1.5,4.5,0:01,-6.4,23:53,10.9
"		143",措备,2024-01-23,-6.2,-2.1,13:48,-8.8,7:37,6.7
"		143",措备,2024-01-24,-5,-0.1,14:55,-8.7,3:24,8.6
"		143",措备,2024-01-25,-2.2,3.7,15:30,-7,5:01,10.7
"		143",措备,2024-01-26,1.6,7.1,15:15,-2.7,3:56,9.8
"		143",措备,2024-01-27,3,9.1,15:39,-3.1,7:38,12.2
"		143",措备,2024-01-28,2,6.7,15:09,-2.3,23:59,9
"		143",措备,2024-01-29,0.4,7.8,16:33,-5.2,7:31,13
"		143",措备,2024-01-30,2.2,11,15:41,-5.7,7:37,16.7
"		143",措备,2024-01-31,7.9,15.4,16:15,2.7,0:01,12.7
"		143",措备,2024-02-01,6.3,9.1,12:21,3.5,23:29,5.6
"		143",措备,2024-02-02,5.4,9.3,15:11,3.2,2:21,6.1
"		143",措备,2024-02-03,5.9,8.4,14:18,4.4,7:51,4
"		143",措备,2024-02-04,5.9,8.8,14:28,3.9,6:45,4.9
"		143",措备,2024-02-05,5.4,6.9,10:37,3.5,23:35,3.4
"		143",措备,2024-02-06,3.5,5.3,15:56,1.2,6:40,4.1
"		143",措备,2024-02-07,3.7,8,15:04,0.5,7:07,7.5
"		143",措备,2024-02-08,2.6,9.6,15:49,-2.6,7:32,12.2
"		143",措备,2024-02-09,3.3,9.7,15:15,-2.3,7:45,12
"		143",措备,2024-02-10,3.8,9.2,15:59,-1.4,7:34,10.6
"		143",措备,2024-02-11,3.1,8.2,15:01,-2.5,7:38,10.7
"		143",措备,2024-02-12,4.3,13.5,16:23,-2.8,7:30,16.3
"		143",措备,2024-02-13,8.3,18.2,15:34,-0.9,6:25,19.1
"		143",措备,2024-02-14,10.6,19.2,16:26,5.1,2:57,14.1
"		143",措备,2024-02-15,8.5,17.8,12:48,3.4,23:57,14.4
"		143",措备,2024-02-16,4.6,10,15:44,0.3,6:39,9.7
"		143",措备,2024-02-17,5.8,15.4,16:10,-2,7:04,17.4
"		143",措备,2024-02-18,8.2,14.5,12:56,-1.3,7:12,15.8
"		143",措备,2024-02-19,14.7,18.8,14:53,12.3,4:06,6.5
"		143",措备,2024-02-20,7.5,13,0:01,5.5,20:24,7.5
"		143",措备,2024-02-21,5.1,,,3.6,23:52,
"		143",措备,2024-02-22,3,4.5,14:26,2,20:31,2.5
"		143",措备,2024-02-23,3,5.5,13:17,1.2,7:39,4.3
"		143",措备,2024-02-24,3.6,6.4,13:44,1.9,23:32,4.5
"		143",措备,2024-02-25,4.2,8.3,16:03,1.5,1:07,6.8
"		143",措备,2024-02-26,5.1,9.3,14:13,2.7,3:12,6.6
"		143",措备,2024-02-27,2.6,6.7,15:23,-1,6:41,7.7
"		143",措备,2024-02-28,4.6,10.9,15:40,-2.4,6:21,13.3
"		143",措备,2024-02-29,4.1,5.8,12:49,3.1,23:58,2.7
"		143",措备,2024-03-01,0.5,4,14:07,-4,23:42,8
"		143",措备,2024-03-02,0.5,7,16:36,-5.5,5:32,12.5
"		143",措备,2024-03-03,6.3,12,16:20,1,2:40,11
"		143",措备,2024-03-04,7.7,13.9,14:28,-0.2,7:12,14.1
"		143",措备,2024-03-05,6.6,9.3,0:01,5.4,5:23,3.9
"		143",措备,2024-03-06,6.9,10,14:03,4.8,5:12,5.2
"		143",措备,2024-03-07,5.9,9.7,15:51,3.6,23:59,6.1
"		143",措备,2024-03-08,4.7,10.2,15:22,1.4,6:35,8.8
"		143",措备,2024-03-09,3.9,10.5,16:27,-0.6,5:38,11.1
"		143",措备,2024-03-10,5.4,13.9,15:50,-2.9,6:50,16.8
"		143",措备,2024-03-11,8,13.4,14:45,0.9,7:01,12.5
"		143",措备,2024-03-12,6.7,12.1,12:17,2.1,6:31,10
"		143",措备,2024-03-13,7.8,16.1,16:20,0.6,5:51,15.5
"		143",措备,2024-03-14,9.7,18.1,16:34,1.6,7:01,16.5
"		143",措备,2024-03-15,12,21.1,15:37,1.7,6:16,19.4
"		143",措备,2024-03-16,14.1,22.1,16:00,4.4,6:30,17.7
"		143",措备,2024-03-17,13.6,18.8,14:13,8.3,23:48,10.5
"		143",措备,2024-03-18,9.9,17.4,16:00,2.7,6:32,14.7
"		143",措备,2024-03-19,9.9,16.3,12:55,5.9,23:30,10.4
"		143",措备,2024-03-20,6.7,11.1,15:22,4,6:46,7.1
"		143",措备,2024-03-21,6.4,13.1,15:43,0.4,6:26,12.7
"		143",措备,2024-03-22,10,16.1,15:08,2,7:19,14.1
"		143",措备,2024-03-23,16,24.1,15:15,11.1,23:38,13
"		143",措备,2024-03-24,10.9,12.3,12:03,10.1,21:15,2.2
"		143",措备,2024-03-25,9.5,12.4,12:05,7,23:25,5.4
"		143",措备,2024-03-26,7.9,11.1,14:24,5.8,23:37,5.3
"		143",措备,2024-03-27,10,17,15:44,2.2,6:27,14.8
"		143",措备,2024-03-28,9.2,11,0:02,8.2,10:46,2.8
"		143",措备,2024-03-29,13.1,20.1,13:15,5.1,6:28,15
"		143",措备,2024-03-30,11.3,18.8,16:27,3.9,6:26,14.9
"		143",措备,2024-03-31,13.2,19.9,15:37,8,6:33,11.9
"		143",措备,2024-04-01,14.6,24,16:07,5.3,6:25,18.7
"		143",措备,2024-04-02,15.7,24.6,16:27,7.4,5:53,17.2
"		143",措备,2024-04-03,12.1,13.4,0:12,11.3,20:11,2.1
"		143",措备,2024-04-04,12.4,15.7,13:05,10.6,2:46,5.1
"		143",措备,2024-04-05,14.1,19.7,16:34,10.6,5:54,9.1
"		143",措备,2024-04-06,14.6,21.5,17:02,8.6,6:01,12.9
"		143",措备,2024-04-07,17,25.5,17:07,8.5,6:17,17
"		143",措备,2024-04-08,17.9,23.4,14:29,11.2,5:33,12.2
"		143",措备,2024-04-09,12.6,17.4,0:22,8.4,22:53,9
"		143",措备,2024-04-10,12.7,20.4,17:11,4.7,6:05,15.7
"		143",措备,2024-04-11,15.1,21,14:15,10,5:35,11
"		143",措备,2024-04-12,18,26.2,17:18,10.1,4:21,16.1
"		143",措备,2024-04-13,19.5,28.4,15:37,10.8,6:02,17.6
"		143",措备,2024-04-14,19.7,28.2,15:29,10.6,6:19,17.6
"		143",措备,2024-04-15,16.1,18.3,10:50,15.2,13:34,3.1
"		143",措备,2024-04-16,18,23.6,15:55,13.7,23:59,9.9
"		143",措备,2024-04-17,17,24.6,15:28,9.5,5:44,15.1
"		143",措备,2024-04-18,18,26.7,15:57,10.8,5:59,15.9
"		143",措备,2024-04-19,20.2,28.8,15:57,11,5:30,17.8
"		143",措备,2024-04-20,15.4,19.1,0:01,13.9,18:10,5.2
"		143",措备,2024-04-21,15.5,17.1,15:00,14.1,3:56,3
"		143",措备,2024-04-22,15,17.7,15:31,12.8,23:55,4.9
"		143",措备,2024-04-23,14,17.7,11:55,11.1,23:55,6.6
"		143",措备,2024-04-24,14.2,20.7,16:58,10.4,1:18,10.3
"		143",措备,2024-04-25,18.5,27,16:37,11.6,1:27,15.4
"		143",措备,2024-04-26,18.4,25.5,16:38,12.3,5:48,13.2
"		143",措备,2024-04-27,20.9,30.5,16:47,12.1,5:37,18.4
"		143",措备,2024-04-28,19.3,28.4,14:00,12.5,5:39,15.9
"		143",措备,2024-04-29,14.6,16.1,14:20,13.3,7:01,2.8
"		143",措备,2024-04-30,16.5,22.9,15:45,12.3,23:29,10.6
"		143",措备,2024-05-01,13,18.1,14:35,9.5,5:12,8.6
"		143",措备,2024-05-02,15.9,25.1,16:49,6.6,5:39,18.5
"		143",措备,2024-05-03,19.2,28.4,15:45,9.8,5:44,18.6
"		143",措备,2024-05-04,20.4,29.3,15:59,10.2,5:37,19.1
"		143",措备,2024-05-05,18.8,21.2,2:21,17.4,17:09,3.8
"		143",措备,2024-05-06,20.1,24.4,11:46,17.2,0:48,7.2
"		143",措备,2024-05-07,14.1,18.4,13:26,10.9,22:42,7.5
"		143",措备,2024-05-08,13,17.7,16:10,9.6,23:56,8.1
"		143",措备,2024-05-09,16.8,25.6,16:41,6.9,5:00,18.7
"		143",措备,2024-05-10,19.9,29.8,15:30,10.5,5:38,19.3
"		143",措备,2024-05-11,19.9,25.1,16:15,12.8,5:17,12.3
"		143",措备,2024-05-12,19.3,24.1,14:13,16.4,6:17,7.7
"		143",措备,2024-05-13,19,26.1,15:24,11.2,5:36,14.9
"		143",措备,2024-05-14,20.1,28.5,16:16,10.7,5:23,17.8
"		143",措备,2024-05-15,18.4,27.9,16:15,10.6,23:51,17.3
"		143",措备,2024-05-16,15.5,22.4,16:13,8.5,4:55,13.9
"		143",措备,2024-05-17,19.1,28.4,15:57,10,5:45,18.4
"		143",措备,2024-05-18,21.4,30.6,16:02,12.1,5:22,18.5
"		143",措备,2024-05-19,23,31.5,16:02,14.6,4:15,16.9
"		143",措备,2024-05-20,21,29,16:22,14.4,5:17,14.6
"		143",措备,2024-05-21,17.8,22.8,14:59,14.5,23:50,8.3
"		143",措备,2024-05-22,21.7,30.7,16:58,11.8,5:24,18.9
"		143",措备,2024-05-23,25.3,32.5,15:34,18.3,6:04,14.2
"		143",措备,2024-05-24,21.2,26.8,12:08,16.8,5:22,10
"		143",措备,2024-05-25,19.6,23.9,14:29,16.6,23:59,7.3
"		143",措备,2024-05-26,20.8,28,13:46,14.2,5:19,13.8
"		143",措备,2024-05-27,21.5,24.9,14:11,18.5,6:46,6.4
"		143",措备,2024-05-28,18.6,24.4,13:11,13.6,23:58,10.8
"		143",措备,2024-05-29,20.9,29.2,17:25,10.4,5:17,18.8
"		143",措备,2024-05-30,21.6,27.5,15:53,16.5,5:30,11
"		143",措备,2024-05-31,24,29.8,16:20,19.5,2:38,10.3
"		143",措备,2024-06-01,22,27.5,15:10,17.3,23:53,10.2
"		143",措备,2024-06-02,20.1,26.7,15:29,15,4:27,11.7
"		143",措备,2024-06-03,19.4,25.4,15:12,16.1,5:35,9.3
"		143",措备,2024-06-04,19.8,26.3,16:14,13.1,5:37,13.2
"		143",措备,2024-06-05,21.4,28.9,15:21,12.5,5:15,16.4
"		143",措备,2024-06-06,22,27.9,16:33,16.2,5:19,11.7
"		143",措备,2024-06-07,23.9,30.3,15:27,16.5,4:57,13.8
"		143",措备,2024-06-08,19.9,23.2,9:52,18.7,22:38,4.5
"		143",措备,2024-06-09,23.1,29.4,16:39,18.7,0:52,10.7
"		143",措备,2024-06-10,26,33.4,16:41,18.5,4:03,14.9
"		143",措备,2024-06-11,27.5,34.5,15:44,20.6,4:55,13.9
"		143",措备,2024-06-12,27.9,33.9,16:30,21.8,5:10,12.1
"		143",措备,2024-06-13,27.7,35.6,16:03,21.5,5:29,14.1
"		143",措备,2024-06-14,27.5,35.1,15:39,19.6,5:24,15.5
"		143",措备,2024-06-15,25.4,32.2,12:02,21.7,23:51,10.5
"		143",措备,2024-06-16,26.2,31.5,15:49,21.5,2:28,10
"		143",措备,2024-06-17,24.8,30,12:24,19.2,5:25,10.8
"		143",措备,2024-06-18,28.3,35.4,17:08,19.5,4:25,15.9
"		143",措备,2024-06-19,29.3,36.8,16:05,21.4,5:30,15.4
"		143",措备,2024-06-20,25,28.8,14:08,21.1,5:33,7.7
"		143",措备,2024-06-21,26.2,30.8,15:22,21.2,5:20,9.6
"		143",措备,2024-06-22,23.4,24.5,0:01,22.3,10:10,2.2
"		143",措备,2024-06-23,26.1,30,17:10,23.4,0:01,6.6
"		143",措备,2024-06-24,26.8,32.6,15:01,21.8,5:22,10.8
"		143",措备,2024-06-25,24.8,29.6,15:19,20.9,6:14,8.7
"		143",措备,2024-06-26,24.8,30.8,16:03,19.6,5:37,11.2
"		143",措备,2024-06-27,22,26.2,16:14,18.1,5:23,8.1
"		143",措备,2024-06-28,26,34.1,17:00,18.2,5:00,15.9
"		143",措备,2024-06-29,24.5,29.8,13:06,22,5:17,7.8
"		143",措备,2024-06-30,26.2,31,13:51,23.6,0:01,7.4
"		143",措备,2024-07-01,28,32.5,14:08,24.4,3:24,8.1
"		143",措备,2024-07-02,25.2,27.9,16:58,21.9,6:59,6
"		143",措备,2024-07-03,28.9,33.9,17:04,24.9,7:47,9
"		143",措备,2024-07-04,29,34.8,16:50,22.9,5:28,11.9
"		143",措备,2024-07-05,29,32.8,13:50,26,23:44,6.8
"		143",措备,2024-07-06,28.7,32.9,14:36,24.5,4:34,8.4
"		143",措备,2024-07-07,29,32.4,15:50,24.6,13:12,7.8
"		143",措备,2024-07-08,27.2,29.2,13:19,26.2,19:52,3
"		143",措备,2024-07-09,24.4,27.2,0:01,22.8,22:24,4.4
"		143",措备,2024-07-10,23.9,26.2,13:45,22,2:56,4.2
"		143",措备,2024-07-11,24.6,28.2,14:05,21.7,3:14,6.5
"		143",措备,2024-07-12,26.4,32.7,15:08,22.4,2:40,10.3
"		143",措备,2024-07-13,25.6,30.1,16:52,21.8,5:40,8.3
"		143",措备,2024-07-14,23.7,25.3,12:07,22.8,21:54,2.5
"		143",措备,2024-07-15,24.3,26.6,14:20,22.6,4:55,4
"		143",措备,2024-07-16,25.1,28.8,12:40,22.2,6:37,6.6
"		143",措备,2024-07-17,27.1,31.7,15:35,23,4:34,8.7
"		143",措备,2024-07-18,28.5,30.7,17:51,26.8,3:13,3.9
"		143",措备,2024-07-19,27.3,30.8,17:36,24.2,7:05,6.6
"		143",措备,2024-07-20,26.9,30.6,17:04,24,4:26,6.6
"		143",措备,2024-07-21,29.7,34.4,17:46,25.9,5:21,8.5
"		143",措备,2024-07-22,30.1,34.2,14:32,25.9,5:27,8.3
"		143",措备,2024-07-23,30,32.8,16:25,27.5,5:59,5.3
"		143",措备,2024-07-24,28.6,31.2,9:45,26.3,12:26,4.9
"		143",措备,2024-07-25,29.7,34.8,15:09,25.3,5:45,9.5
"		143",措备,2024-07-26,29.7,33.4,14:21,26.3,5:23,7.1
"		143",措备,2024-07-27,29.5,33.9,14:21,26.4,5:18,7.5
"		143",措备,2024-07-28,30.5,35.1,14:29,26.6,5:21,8.5
"		143",措备,2024-07-29,30.7,35.6,15:46,26.3,5:42,9.3
"		143",措备,2024-07-30,30.3,35.1,16:46,25.5,5:40,9.6
"		143",措备,2024-07-31,30.6,36.3,15:21,25.4,5:29,10.9
"		143",措备,2024-08-01,31.6,35.5,16:10,27.9,4:05,7.6
"		143",措备,2024-08-02,31.5,36.3,14:43,27.6,4:28,8.7
"		143",措备,2024-08-03,32.1,37.2,16:39,27.8,4:42,9.4
"		143",措备,2024-08-04,29.8,35.3,13:14,27,23:47,8.3
"		143",措备,2024-08-05,28.3,36,15:45,24.4,23:54,11.6
"		143",措备,2024-08-06,29.2,35.5,15:36,23.8,3:54,11.7
"		143",措备,2024-08-07,31,36.6,15:59,26.5,4:50,10.1
"		143",措备,2024-08-08,28.5,34.1,12:53,24.1,4:22,10
"		143",措备,2024-08-09,29.3,35.5,16:12,24.6,5:58,10.9
"		143",措备,2024-08-10,28.9,34.2,16:08,24.6,5:31,9.6
"		143",措备,2024-08-11,28.9,34.4,15:35,24.1,4:50,10.3
"		143",措备,2024-08-12,28.4,34.5,15:34,23.5,5:28,11
"		143",措备,2024-08-13,28,33.6,14:15,23.4,5:52,10.2
"		143",措备,2024-08-14,28,32.6,12:49,23,4:40,9.6
"		143",措备,2024-08-15,28.3,34.3,15:21,24,6:38,10.3
"		143",措备,2024-08-16,28.7,33.9,14:46,24.3,5:50,9.6
"		143",措备,2024-08-17,29.1,34.5,15:41,24.7,5:39,9.8
"		143",措备,2024-08-18,29,34,15:21,24.6,5:51,9.4
"		143",措备,2024-08-19,29.6,35.1,15:46,24.6,5:11,10.5
"		143",措备,2024-08-20,28.8,33.6,15:50,26.3,23:53,7.3
"		143",措备,2024-08-21,28.1,31.5,12:57,25.6,4:32,5.9
"		143",措备,2024-08-22,29.7,34.4,12:53,26,4:53,8.4
"		143",措备,2024-08-23,30.3,35.4,15:07,25.1,5:41,10.3
"		143",措备,2024-08-24,30.4,35.8,15:14,25.4,5:36,10.4
"		143",措备,2024-08-25,28.9,35.9,13:25,25.4,6:04,10.5
"		143",措备,2024-08-26,28.7,34.4,14:31,25.3,4:45,9.1
"		143",措备,2024-08-27,26.2,30.9,12:12,23.7,17:59,7.2
"		143",措备,2024-08-28,26.6,29.9,13:19,24.1,1:33,5.8
"		143",措备,2024-08-29,28.1,32.8,13:34,25,8:27,7.8
"		143",措备,2024-08-30,29.5,34.8,16:33,25.7,1:48,9.1
"		143",措备,2024-08-31,27.6,33.3,15:29,24.3,6:15,9
"		143",措备,2024-09-01,27.9,34.3,16:17,22.2,6:11,12.1
"		143",措备,2024-09-02,27,31.7,13:47,22.9,5:58,8.8
"		143",措备,2024-09-03,24.9,28.8,13:56,21.9,23:54,6.9
"		143",措备,2024-09-04,25.4,31,15:11,19.6,4:38,11.4
"		143",措备,2024-09-05,28.4,35.1,15:08,20.3,5:41,14.8
"		143",措备,2024-09-06,25.4,29.2,0:01,22.5,6:55,6.7
"		143",措备,2024-09-07,25.4,30,15:10,22.3,3:14,7.7
"		143",措备,2024-09-08,27.2,32.3,14:49,24.7,4:04,7.6
"		143",措备,2024-09-09,27.5,32.3,14:54,24.6,5:55,7.7
"		143",措备,2024-09-10,28.9,35.6,16:22,23,6:13,12.6
"		143",措备,2024-09-11,27.1,31.1,16:06,25.1,20:32,6
"		143",措备,2024-09-12,27.5,32.3,15:01,24.5,3:06,7.8
"		143",措备,2024-09-13,28.9,33.8,15:56,25,2:40,8.8
"		143",措备,2024-09-14,28.7,34.9,14:48,25,23:48,9.9
"		143",措备,2024-09-15,26.5,29.8,13:07,24.7,22:50,5.1
"		143",措备,2024-09-16,26,28.5,13:32,24.4,6:04,4.1
"		143",措备,2024-09-17,29.5,36.1,15:16,24.3,6:06,11.8
"		143",措备,2024-09-18,29.5,35.8,14:07,25.8,5:31,10
"		143",措备,2024-09-19,29,34,15:53,24.5,5:28,9.5
"		143",措备,2024-09-20,26.2,28.2,0:01,25.2,21:28,3
"		143",措备,2024-09-21,21.2,25.4,2:36,19.7,5:59,5.7
"		143",措备,2024-09-22,22.1,25.4,11:59,19.9,23:06,5.5
"		143",措备,2024-09-23,19.7,23.6,12:39,15.2,23:46,8.4
"		143",措备,2024-09-24,19.7,25.7,14:01,13.6,4:20,12.1
"		143",措备,2024-09-25,22.5,28.2,15:40,17.3,6:26,10.9
"		143",措备,2024-09-26,23.3,29,13:54,18.1,5:37,10.9
"		143",措备,2024-09-27,23.4,29.7,14:17,20.4,3:44,9.3
"		143",措备,2024-09-28,21.8,25.9,12:44,19.2,6:35,6.7
"		143",措备,2024-09-29,21.3,26.1,14:05,17.4,23:56,8.7
"		143",措备,2024-09-30,21.3,28.8,16:40,15,6:16,13.8
"		143",措备,2024-10-01,21.1,28.2,12:41,16.6,6:10,11.6
"		143",措备,2024-10-02,17.3,21.6,16:23,14.3,6:41,7.3
"		143",措备,2024-10-03,16.6,20.7,13:22,14.1,0:23,6.6
"		143",措备,2024-10-04,17.3,23.1,14:32,12.6,6:39,10.5
"		143",措备,2024-10-05,17.2,23.8,13:58,11,6:37,12.8
"		143",措备,2024-10-06,18.1,22.4,12:54,14.6,0:37,7.8
"		143",措备,2024-10-07,17.4,19.4,13:15,15.9,6:34,3.5
"		143",措备,2024-10-08,17.9,24.6,14:34,13.8,6:24,10.8
"		143",措备,2024-10-09,17.2,22.4,13:54,13.2,6:04,9.2
"		143",措备,2024-10-10,17.5,24.3,15:40,11.5,5:58,12.8
"		143",措备,2024-10-11,18.1,25.2,15:17,12.4,6:13,12.8
"		143",措备,2024-10-12,17.8,25.4,14:08,12.2,6:29,13.2
"		143",措备,2024-10-13,17.9,24,12:57,10.4,6:23,13.6
"		143",措备,2024-10-14,18.7,21.7,12:19,16.5,5:26,5.2
"		143",措备,2024-10-15,19.1,21,16:08,17.3,0:01,3.7
"		143",措备,2024-10-16,19.4,24.6,14:46,16.4,2:47,8.2
"		143",措备,2024-10-17,18.7,23.5,14:47,15.2,6:10,8.3
"		143",措备,2024-10-18,20.5,24.3,14:20,17.6,2:25,6.7
"		143",措备,2024-10-19,17.8,23,9:58,13.2,22:18,9.8
"		143",措备,2024-10-20,14.4,15.7,12:28,12.1,7:06,3.6
"		143",措备,2024-10-21,15.2,17.7,15:03,11.8,6:24,5.9
"		143",措备,2024-10-22,17.1,18.4,15:52,15,1:26,3.4
"		143",措备,2024-10-23,16.8,20.4,15:28,12.5,23:57,7.9
"		143",措备,2024-10-24,13.8,21,15:20,7.6,6:15,13.4
"		143",措备,2024-10-25,15,20.6,13:42,8.4,6:41,12.2
"		143",措备,2024-10-26,16.6,21.6,13:06,12.5,6:33,9.1
"		143",措备,2024-10-27,14.5,17.4,11:42,10.9,6:39,6.5
"		143",措备,2024-10-28,14.6,16.6,10:22,12.9,6:25,3.7
"		143",措备,2024-10-29,14.5,19.9,14:48,10.7,5:17,9.2
"		143",措备,2024-10-30,14.7,22.7,14:55,9.2,5:31,13.5
"		143",措备,2024-10-31,15,21.3,14:53,9.3,7:04,12
"		143",措备,2024-11-01,14,15.3,13:01,12.6,3:42,2.7
"		143",措备,2024-11-02,16.2,22.5,13:16,13,23:59,9.5
"		143",措备,2024-11-03,14.6,21.7,16:12,9.9,6:57,11.8
"		143",措备,2024-11-04,15.2,21.7,14:24,9.8,6:36,11.9
"		143",措备,2024-11-05,12.4,18.5,14:56,8.2,6:41,10.3
"		143",措备,2024-11-06,9.4,14.7,15:05,4.4,23:54,10.3
"		143",措备,2024-11-07,9.3,18.6,15:45,1.6,7:00,17
"		143",措备,2024-11-08,12.4,20.4,14:46,5.6,7:02,14.8
"		143",措备,2024-11-09,12.7,18.8,13:09,7.5,7:27,11.3
"		143",措备,2024-11-10,12.6,16.8,15:13,9.7,4:38,7.1
"		143",措备,2024-11-11,13.9,20.4,15:11,9.3,2:32,11.1
"		143",措备,2024-11-12,13.8,21.4,15:36,9.2,6:12,12.2
"		143",措备,2024-11-13,13.1,20,13:44,6.5,6:53,13.5
"		143",措备,2024-11-14,12.8,17.9,13:46,7.7,6:34,10.2
"		143",措备,2024-11-15,14.6,17.8,16:15,12.5,5:01,5.3
"		143",措备,2024-11-16,16.4,23,15:07,11.3,7:23,11.7
"		143",措备,2024-11-17,12.5,16.5,4:50,6.9,23:58,9.6
"		143",措备,2024-11-18,5,10.6,15:35,1.1,23:32,9.5
"		143",措备,2024-11-19,6.6,13.2,14:35,-0.5,4:24,13.7
"		143",措备,2024-11-20,8.6,14.3,14:19,2.7,6:27,11.6
"		143",措备,2024-11-21,8.9,15.4,12:43,3.6,7:18,11.8
"		143",措备,2024-11-22,8.2,14.5,15:48,3.2,23:59,11.3
"		143",措备,2024-11-23,5.9,13,14:21,-0.2,6:41,13.2
"		143",措备,2024-11-24,8,15,13:57,3.8,4:14,11.2
"		143",措备,2024-11-25,9.2,15.8,14:23,2.4,7:19,13.4
"		143",措备,2024-11-26,9.3,12.7,13:04,5.5,23:01,7.2
"		143",措备,2024-11-27,5.1,7.6,13:58,2.6,19:54,5
"		143",措备,2024-11-28,6,9.7,12:36,2.5,7:11,7.2
"		143",措备,2024-11-29,5.3,8,13:53,2.4,6:41,5.6
"		143",措备,2024-11-30,7.5,11.9,13:15,4.1,7:31,7.8
"		143",措备,2024-12-01,8.2,15.1,15:57,2.2,7:07,12.9
"		143",措备,2024-12-02,10.8,18.6,15:01,2.7,6:12,15.9
"		143",措备,2024-12-03,6.4,10.1,0:01,3.1,23:48,7
"		143",措备,2024-12-04,4.6,9.2,14:19,0.9,1:20,8.3
"		143",措备,2024-12-05,5.5,9.8,14:43,0.4,7:03,9.4
"		143",措备,2024-12-06,6.4,9.8,14:58,3.2,23:57,6.6
"		143",措备,2024-12-07,3.9,7.9,13:41,1.6,7:48,6.3
"		143",措备,2024-12-08,2.6,6.4,14:42,0,7:32,6.4
"		143",措备,2024-12-09,3.7,8.7,14:32,-3.1,6:48,11.8
"		143",措备,2024-12-10,4.4,9.9,14:32,-0.6,4:58,10.5
"		143",措备,2024-12-11,4.2,11.5,15:14,-0.6,1:56,12.1
"		143",措备,2024-12-12,3.3,8.8,14:54,-2.4,6:11,11.2
"		143",措备,2024-12-13,3.7,7.8,15:08,0.7,0:29,7.1
"		143",措备,2024-12-14,2,5.6,14:06,-1,6:06,6.6
"		143",措备,2024-12-15,2.9,5.5,13:50,-0.4,1:15,5.9
"		143",措备,2024-12-16,3.9,9.4,15:35,0.1,5:42,9.3
"		143",措备,2024-12-17,4.1,8,14:00,1.3,7:25,6.7
"		143",措备,2024-12-18,0.6,4.2,15:04,-1.4,23:17,5.6
"		143",措备,2024-12-19,0.3,7.6,14:53,-5.2,7:46,12.8
"		143",措备,2024-12-20,1.8,8.1,15:26,-2.9,2:05,11
"		143",措备,2024-12-21,2,5.6,12:05,-1.2,23:56,6.8
"		143",措备,2024-12-22,-0.6,3,14:10,-3.7,7:02,6.7
"		143",措备,2024-12-23,2.6,8,15:28,-1.9,8:24,9.9
"		143",措备,2024-12-24,2.4,7.8,14:26,-2,23:59,9.8
"		143",措备,2024-12-25,3.1,8.9,15:01,-2.8,5:49,11.7
"		143",措备,2024-12-26,3.9,8.5,12:45,-0.3,24:00:00,8.8
"		143",措备,2024-12-27,0.4,4,13:53,-2.5,6:29,6.5
"		143",措备,2024-12-28,-0.1,3,15:18,-2.3,7:44,5.3
"		143",措备,2024-12-29,1.8,8.2,14:52,-3.7,7:49,11.9
"		143",措备,2024-12-30,4.5,11.8,14:44,-2.4,2:14,14.2
"		143",措备,2024-12-31,4.2,7.2,14:07,-0.4,22:31,7.6
"		143",措备,2025-01-01,2.8,9.9,15:49,-3.7,7:55,13.6
"		143",措备,2025-01-02,3.1,9.8,14:53,-3.7,7:04,13.5
"		143",措备,2025-01-03,1.5,4.9,15:57,-0.8,7:35,5.7
"		143",措备,2025-01-04,1.6,6.8,15:20,-2.9,23:54,9.7
"		143",措备,2025-01-05,1.2,5.7,13:37,-3.9,4:44,9.6
"		143",措备,2025-01-06,1.8,7.6,13:49,-2.4,6:19,10
"		143",措备,2025-01-07,0.3,4.1,15:00,-2.2,7:08,6.3
"		143",措备,2025-01-08,0.5,5.4,14:10,-2.4,2:38,7.8
"		143",措备,2025-01-09,-6.1,-1.6,0:01,-10.1,23:12,8.5
"		143",措备,2025-01-10,-5.3,-0.3,15:34,-10.7,4:19,10.4
"		143",措备,2025-01-11,-2,2.6,13:53,-6.9,6:05,9.5
"		143",措备,2025-01-12,-0.1,3.9,14:01,-4.4,7:26,8.3
"		143",措备,2025-01-13,0.9,7.2,14:44,-3.2,4:27,10.4
"		143",措备,2025-01-14,4.1,11.7,15:35,-3.5,2:27,15.2
"		143",措备,2025-01-15,-0.3,3.5,0:04,-3.1,23:59,6.6
"		143",措备,2025-01-16,0.8,6.4,15:46,-3.3,3:29,9.7
"		143",措备,2025-01-17,2.4,9.2,16:23,-2.9,7:35,12.1
"		143",措备,2025-01-18,2.4,11.2,15:22,-5.5,7:16,16.7
